ReleaseID,version,ClassName,LOC,NRtotal,NRpartial,NfixTotal,NfixPartial,NauthTotal,NauthPartial,locAddedTotal,locAddedPartial,churnTotal,ChurnPartial,maxChurnTotal,maxChurnPartial,avgChurnTotal,avgChurnPartial,age,chgSetTotal,chgSetPartial,maxChangeSetTotal,maxChangeSetPartial,avgChgSetTotal,avgChgSetPartial,smells,Buggy
10,2.0.0-M1,openjpa-lib/src/main/java/org/apache/openjpa/lib/jdbc/JDBCEventConnectionDecorator.java,296,9,1,0,0,3,1,790,1,860,1,336,1,95,1,945,7174,383,1617,383,797,383,13,yes
10,2.0.0-M1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/NotEqualExpression.java,79,6,0,0,0,3,0,113,0,116,0,76,0,19,0,924,4710,0,1271,0,785,0,5,no
10,2.0.0-M1,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/ContainsExpression.java,86,7,0,0,0,3,0,170,0,170,0,74,0,24,0,932,5482,0,1271,0,783,0,0,no
10,2.0.0-M1,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/SimpleRegex.java,145,7,0,0,0,3,0,222,0,245,0,153,0,35,0,945,5108,0,1290,0,729,0,3,no
10,2.0.0-M1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/AbstractDB2Dictionary.java,125,9,1,2,0,5,1,152,1,152,1,95,1,16,1,924,7401,596,1638,596,822,596,0,yes
10,2.0.0-M1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/MaxEmbeddedCharArrayFieldStrategy.java,113,4,0,0,0,2,0,124,0,124,0,110,0,31,0,924,4034,0,1331,0,1008,0,1,no
10,2.0.0-M1,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/LRS.java,39,7,0,0,0,2,0,84,0,84,0,35,0,12,0,932,5502,0,1331,0,786,0,0,no
10,2.0.0-M1,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/query/FetchPath.java,46,4,4,0,0,1,1,65,65,75,75,42,42,18,18,54,2973,756,2751,534,743,189,0,yes
10,2.0.0-M1,openjpa-lib/src/main/java/org/apache/openjpa/lib/meta/ClassMetaDataIterator.java,198,12,2,3,0,4,1,330,17,371,18,198,14,30,9,945,7308,403,1788,349,609,201,5,no
10,2.0.0-M1,openjpa-lib/src/main/java/org/apache/openjpa/lib/rop/RangeResultObjectProvider.java,133,8,0,0,0,2,0,214,0,239,0,145,0,29,0,945,5260,0,1329,0,657,0,8,no
10,2.0.0-M1,openjpa-lib/src/main/java/org/apache/openjpa/lib/rop/ListResultObjectProvider.java,90,6,0,0,0,2,0,131,0,144,0,91,0,24,0,945,4418,0,1329,0,736,0,9,no
10,2.0.0-M1,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/query/BetweenExpression.java,35,2,2,0,0,1,1,39,39,43,43,39,39,21,21,54,2938,721,2751,534,1469,360,0,yes
10,2.0.0-M1,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/query/GreaterEqualExpression.java,34,1,1,0,0,1,1,34,34,34,34,34,34,34,34,54,2751,534,2751,534,2751,534,0,yes
10,2.0.0-M1,openjpa-lib/src/main/java/org/apache/openjpa/lib/jdbc/JDBCListener.java,90,6,0,0,0,2,0,129,0,134,0,86,0,22,0,945,4418,0,1329,0,736,0,1,no
10,2.0.0-M1,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Aggregate.java,97,7,0,0,0,3,0,202,0,210,0,91,0,30,0,932,4796,0,1329,0,685,0,1,no
10,2.0.0-M1,openjpa-kernel/src/main/java/org/apache/openjpa/datacache/QueryCacheStoreQuery.java,697,19,2,2,0,6,2,2102,30,2147,30,682,27,113,15,932,9142,448,1271,286,481,224,22,yes
10,2.0.0-M1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/NotExpression.java,81,6,0,0,0,3,0,119,0,129,0,73,0,21,0,924,4335,0,1332,0,722,0,0,no
10,2.0.0-M1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/BindVariableAndExpression.java,73,6,0,0,0,3,0,113,0,123,0,79,0,20,0,924,4335,0,1332,0,722,0,0,no
10,2.0.0-M1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/MaxEmbeddedClobFieldStrategy.java,83,4,0,0,0,2,0,94,0,94,0,80,0,23,0,924,4034,0,1331,0,1008,0,0,yes
10,2.0.0-M1,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/ContainsKeyExpression.java,46,5,0,0,0,2,0,99,0,99,0,43,0,19,0,932,4342,0,1329,0,868,0,0,no
10,2.0.0-M1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/AbstractResult.java,888,9,0,1,0,4,0,909,0,910,0,847,0,101,0,924,6232,0,1710,0,692,0,15,yes
10,2.0.0-M1,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/query/BinaryConditionalOperator.java,55,1,1,0,0,1,1,55,55,55,55,55,55,55,55,54,2751,534,2751,534,2751,534,0,yes
10,2.0.0-M1,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/query/GreaterThanExpression.java,34,1,1,0,0,1,1,34,34,34,34,34,34,34,34,54,2751,534,2751,534,2751,534,0,yes
10,2.0.0-M1,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/StateManagerImpl.java,3269,66,9,13,6,10,5,9891,3285,10099,3289,3259,3259,153,365,932,10817,979,1266,265,163,108,86,yes
10,2.0.0-M1,openjpa-kernel/src/main/java/org/apache/openjpa/meta/ClassMetaData.java,2440,46,6,12,2,7,2,4878,69,5038,72,2199,26,109,12,932,10783,999,1266,322,234,166,119,yes
10,2.0.0-M1,openjpa-lib/src/main/java/org/apache/openjpa/lib/rop/MergedResultObjectProvider.java,230,7,0,0,0,2,0,351,0,394,0,263,0,56,0,945,4908,0,1329,0,701,0,18,no
10,2.0.0-M1,openjpa-lib/src/main/java/org/apache/openjpa/lib/rop/ResultList.java,57,7,1,0,0,3,1,116,1,132,1,62,1,18,1,945,6354,383,1936,383,907,383,0,no
10,2.0.0-M1,openjpa-lib/src/main/java/org/apache/openjpa/lib/meta/ClasspathMetaDataIterator.java,92,11,2,3,0,4,1,159,6,173,6,83,4,15,3,945,6829,403,1788,349,620,201,1,no
10,2.0.0-M1,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/query/BinaryExpressionPredicate.java,77,3,3,0,0,1,1,79,79,79,79,75,75,26,26,54,2963,746,2751,534,987,248,0,yes
10,2.0.0-M1,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/query/IndexExpression.java,34,1,1,0,0,1,1,34,34,34,34,34,34,34,34,54,2751,534,2751,534,2751,534,0,yes
10,2.0.0-M1,openjpa-kernel/src/main/java/org/apache/openjpa/enhance/Reflection.java,757,11,2,5,0,6,2,806,25,811,25,537,24,73,12,769,5562,368,1266,340,505,184,31,no
10,2.0.0-M1,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/AggregateListener.java,72,6,0,0,0,2,0,158,0,158,0,69,0,26,0,932,4362,0,1329,0,727,0,0,no
10,2.0.0-M1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/Null.java,51,6,0,1,0,4,0,75,0,80,0,53,0,13,0,924,5938,0,1724,0,989,0,0,no
10,2.0.0-M1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/BindVariableExpression.java,75,6,0,0,0,3,0,108,0,118,0,81,0,19,0,924,4335,0,1332,0,722,0,0,no
10,2.0.0-M1,openjpa-lib/src/main/java/org/apache/openjpa/lib/jdbc/LoggingConnectionDecorator.java,1917,16,3,3,2,5,3,2608,724,2854,728,1412,450,178,242,945,8732,442,1370,223,545,147,19,yes
10,2.0.0-M1,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/ContainsValueExpression.java,46,5,0,0,0,2,0,99,0,99,0,43,0,19,0,932,4342,0,1329,0,868,0,0,no
10,2.0.0-M1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/AbstractSQLServerDictionary.java,155,6,0,1,0,2,0,180,0,183,0,151,0,30,0,924,4940,0,1301,0,823,0,2,yes
10,2.0.0-M1,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/query/BinaryFunctionalOperator.java,48,2,2,0,0,1,1,51,51,53,53,50,50,26,26,54,2789,572,2751,534,1394,286,0,yes
10,2.0.0-M1,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/query/InExpression.java,22,2,2,0,0,1,1,24,24,24,24,15,15,12,12,54,2789,572,2751,534,1394,286,0,yes
10,2.0.0-M1,openjpa-kernel/src/main/java/org/apache/openjpa/enhance/RuntimeUnenhancedClassesModes.java,31,1,0,0,0,1,0,31,0,31,0,31,0,31,0,231,2439,0,2439,0,2439,0,0,yes
10,2.0.0-M1,openjpa-kernel/src/main/java/org/apache/openjpa/meta/DelegatingMetaDataFactory.java,129,7,0,0,0,4,0,255,0,255,0,117,0,36,0,932,5553,0,1271,0,793,0,0,no
10,2.0.0-M1,openjpa-lib/src/main/java/org/apache/openjpa/lib/rop/RandomAccessResultList.java,236,6,0,0,0,2,0,328,0,366,0,253,0,61,0,945,4418,0,1329,0,736,0,15,no
10,2.0.0-M1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/CoalesceExpression.java,175,1,1,0,0,1,1,175,175,175,175,175,175,175,175,47,2789,606,2789,606,2789,606,0,no
10,2.0.0-M1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/NullIfExpression.java,159,1,1,0,0,1,1,159,159,159,159,159,159,159,159,47,2789,606,2789,606,2789,606,0,no
10,2.0.0-M1,openjpa-lib/src/main/java/org/apache/openjpa/lib/rop/ResultListIterator.java,78,7,0,0,0,2,0,116,0,126,0,74,0,18,0,945,4770,0,1329,0,681,0,1,no
10,2.0.0-M1,openjpa-kernel/src/main/java/org/apache/openjpa/enhance/RuntimeUnenhancedClasssesModes.java,31,1,0,0,0,1,0,31,0,31,0,31,0,31,0,518,1471,0,1471,0,1471,0,0,yes
10,2.0.0-M1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/MappingRepository.java,1357,25,4,5,1,9,3,1472,104,1511,104,1135,88,60,26,924,8566,898,1271,493,342,224,61,yes
10,2.0.0-M1,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/query/BinaryOperatorExpression.java,66,3,3,0,0,1,1,72,72,72,72,62,62,24,24,54,2963,746,2751,534,987,248,0,yes
10,2.0.0-M1,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/query/IsEmptyExpression.java,16,2,2,0,0,1,1,17,17,17,17,16,16,8,8,54,2938,721,2751,534,1469,360,0,yes
10,2.0.0-M1,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/StoreContext.java,461,13,0,0,0,4,0,972,0,976,0,437,0,75,0,932,7349,0,1331,0,565,0,2,no
10,2.0.0-M1,openjpa-lib/src/main/java/org/apache/openjpa/lib/meta/FileMetaDataIterator.java,190,15,2,4,0,5,1,289,10,316,10,152,6,21,5,945,7326,403,1660,349,488,201,4,no
10,2.0.0-M1,openjpa-lib/src/main/java/org/apache/openjpa/lib/jdbc/ReportingSQLException.java,94,7,1,0,0,3,1,135,1,139,1,84,1,19,1,945,6354,383,1936,383,907,383,1,no
10,2.0.0-M1,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/AggregateVal.java,93,7,0,0,0,3,0,197,0,205,0,88,0,29,0,932,4796,0,1329,0,685,0,0,no
10,2.0.0-M1,openjpa-kernel/src/main/java/org/apache/openjpa/meta/Extensions.java,466,8,0,0,0,2,0,922,0,922,0,460,0,115,0,932,5621,0,1286,0,702,0,12,no
10,2.0.0-M1,openjpa-kernel/src/main/java/org/apache/openjpa/util/Proxy.java,61,6,0,0,0,3,0,136,0,137,0,59,0,22,0,932,5165,0,1271,0,860,0,0,no
10,2.0.0-M1,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Count.java,52,5,0,0,0,2,0,110,0,110,0,49,0,22,0,932,4342,0,1329,0,868,0,0,no
10,2.0.0-M1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/AccessDictionary.java,81,4,0,1,0,2,0,108,0,125,0,93,0,31,0,924,4196,0,1329,0,1049,0,0,no
10,2.0.0-M1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/CompareEqualExpression.java,131,7,0,0,0,3,0,203,0,235,0,134,0,33,0,924,4644,0,1289,0,663,0,0,no
10,2.0.0-M1,openjpa-lib/src/main/java/org/apache/openjpa/lib/rop/ResultObjectProvider.java,95,6,0,0,0,2,0,154,0,161,0,95,0,26,0,945,4418,0,1329,0,736,0,7,no
10,2.0.0-M1,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/query/CaseExpressionImpl.java,210,2,2,0,0,1,1,218,218,218,218,197,197,109,109,54,2938,721,2751,534,1469,360,0,yes
10,2.0.0-M1,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/query/IsNullExpression.java,39,2,2,0,0,1,1,40,40,40,40,39,39,20,20,54,2938,721,2751,534,1469,360,0,yes
10,2.0.0-M1,openjpa-kernel/src/main/java/org/apache/openjpa/enhance/StateManager.java,286,7,0,0,0,4,0,583,0,589,0,282,0,84,0,932,5552,0,1282,0,793,0,2,no
10,2.0.0-M1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/MappingStrategyInstaller.java,71,4,0,0,0,2,0,82,0,82,0,68,0,20,0,924,4034,0,1331,0,1008,0,0,no
10,2.0.0-M1,openjpa-kernel/src/main/java/org/apache/openjpa/util/ProxyBean.java,35,2,0,0,0,2,0,45,0,45,0,32,0,22,0,782,2457,0,1271,0,1228,0,0,no
10,2.0.0-M1,openjpa-lib/src/main/java/org/apache/openjpa/lib/meta/MetaDataFilter.java,52,6,0,0,0,2,0,84,0,88,0,47,0,14,0,945,4418,0,1329,0,736,0,0,no
10,2.0.0-M1,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/StoreManager.java,426,13,0,0,0,4,0,975,0,981,0,427,0,75,0,932,6132,0,1271,0,471,0,1,no
10,2.0.0-M1,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/query/JoinPath.java,82,4,4,0,0,1,1,94,94,99,99,78,78,24,24,54,2973,756,2751,534,743,189,0,yes
10,2.0.0-M1,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/query/ConcatExpression.java,32,2,2,0,0,1,1,33,33,33,33,32,32,16,16,51,2927,710,2753,536,1463,355,0,yes
10,2.0.0-M1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/RelationRelationMapTableFieldStrategy.java,403,4,3,0,0,2,1,419,44,422,47,375,29,105,15,448,3448,773,1805,716,862,257,13,yes
10,2.0.0-M1,openjpa-lib/src/main/java/org/apache/openjpa/lib/jdbc/SQLFormatter.java,272,8,1,1,0,3,1,416,5,458,5,283,5,57,5,945,6537,383,1890,383,817,383,3,no
10,2.0.0-M1,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/All.java,59,5,0,0,0,2,0,121,0,121,0,56,0,24,0,932,4342,0,1329,0,868,0,0,no
10,2.0.0-M1,openjpa-lib/src/main/java/org/apache/openjpa/lib/rop/ResultObjectProviderIterator.java,111,6,0,0,0,2,0,159,0,178,0,116,0,29,0,945,4418,0,1329,0,736,0,8,no
10,2.0.0-M1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/JDBCStoreManager.java,1765,34,7,7,4,8,2,2203,85,2332,88,1458,51,68,12,924,8568,769,1266,469,252,109,83,yes
10,2.0.0-M1,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/CurrentDate.java,44,6,0,0,0,3,0,109,0,117,0,49,0,19,0,932,4766,0,1329,0,794,0,0,no
10,2.0.0-M1,openjpa-kernel/src/main/java/org/apache/openjpa/meta/FetchGroup.java,388,13,0,2,0,4,0,926,0,1034,0,362,0,79,0,932,6450,0,1286,0,496,0,15,yes
10,2.0.0-M1,openjpa-kernel/src/main/java/org/apache/openjpa/event/AbstractLifecycleListener.java,108,6,0,0,0,2,0,198,0,198,0,81,0,33,0,932,4473,0,1329,0,745,0,1,no
10,2.0.0-M1,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/query/ConditionalOperator.java,31,1,1,0,0,1,1,31,31,31,31,31,31,31,31,54,2751,534,2751,534,2751,534,0,yes
10,2.0.0-M1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/CompareExpression.java,95,7,1,0,0,4,1,149,2,161,2,101,2,23,2,924,6431,596,2096,596,918,596,1,no
10,2.0.0-M1,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/query/JPQLHelper.java,41,3,3,0,0,1,1,42,42,42,42,33,33,14,14,54,2963,746,2751,534,987,248,0,yes
10,2.0.0-M1,openjpa-lib/src/main/java/org/apache/openjpa/lib/meta/MetaDataIterator.java,60,6,0,0,0,2,0,99,0,106,0,57,0,17,0,945,4418,0,1329,0,736,0,0,no
10,2.0.0-M1,openjpa-kernel/src/main/java/org/apache/openjpa/util/ProxyCalendar.java,34,7,0,0,0,3,0,83,0,86,0,34,0,12,0,932,5799,0,1271,0,828,0,0,no
10,2.0.0-M1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/MappingTool.java,1143,22,0,5,0,9,0,3551,0,3623,0,1123,0,164,0,924,7299,0,1282,0,331,0,35,yes
10,2.0.0-M1,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/query/ConstantExpression.java,45,2,2,0,0,1,1,61,61,76,76,60,60,38,38,54,2789,572,2751,534,1394,286,0,yes
10,2.0.0-M1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/RelationStrategies.java,218,5,0,1,0,4,0,230,0,230,0,207,0,46,0,924,4626,0,1282,0,925,0,5,no
10,2.0.0-M1,openjpa-lib/src/main/java/org/apache/openjpa/lib/rop/SimpleResultList.java,114,6,0,0,0,2,0,166,0,187,0,122,0,31,0,945,4418,0,1329,0,736,0,10,no
10,2.0.0-M1,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/query/KeyExpression.java,31,1,1,0,0,1,1,31,31,31,31,31,31,31,31,54,2751,534,2751,534,2751,534,0,yes
10,2.0.0-M1,openjpa-lib/src/main/java/org/apache/openjpa/lib/log/AbstractLog.java,140,8,0,0,0,2,0,216,0,243,0,159,0,30,0,945,5260,0,1329,0,657,0,1,no
10,2.0.0-M1,openjpa-kernel/src/main/java/org/apache/openjpa/event/AbstractRemoteCommitProvider.java,70,6,0,0,0,2,0,146,0,146,0,67,0,24,0,932,4970,0,1331,0,828,0,0,no
10,2.0.0-M1,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/query/CountExpression.java,33,1,1,0,0,1,1,33,33,33,33,33,33,33,33,54,2751,534,2751,534,2751,534,0,yes
10,2.0.0-M1,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/query/LengthExpression.java,33,1,1,0,0,1,1,33,33,33,33,33,33,33,33,54,2751,534,2751,534,2751,534,0,yes
10,2.0.0-M1,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/StoreQuery.java,325,10,0,1,0,4,0,1023,0,1046,0,325,0,104,0,932,6778,0,1666,0,677,0,1,yes
10,2.0.0-M1,openjpa-lib/src/main/java/org/apache/openjpa/lib/meta/MetaDataIteratorChain.java,109,7,1,0,0,3,1,180,8,208,9,121,9,29,9,945,6354,383,1936,383,907,383,1,no
10,2.0.0-M1,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Distinct.java,72,8,0,0,0,3,0,174,0,190,0,78,0,23,0,932,4837,0,1329,0,604,0,0,no
10,2.0.0-M1,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/AndExpression.java,71,6,0,0,0,3,0,141,0,141,0,61,0,23,0,932,4766,0,1329,0,794,0,0,no
10,2.0.0-M1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/Concat.java,161,9,1,1,0,4,1,279,1,328,1,171,1,36,1,924,6775,596,1671,596,752,596,3,no
10,2.0.0-M1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/MetaDataPlusMappingFactory.java,142,3,0,0,0,2,0,152,0,152,0,139,0,50,0,924,3406,0,1329,0,1135,0,1,no
10,2.0.0-M1,openjpa-kernel/src/main/java/org/apache/openjpa/util/ProxyCollection.java,42,6,0,0,0,3,0,105,0,112,0,41,0,18,0,932,5165,0,1271,0,860,0,0,no
10,2.0.0-M1,openjpa-kernel/src/main/java/org/apache/openjpa/util/CacheMap.java,648,11,1,0,0,4,1,1970,8,1989,8,650,8,180,8,932,8165,738,1617,738,742,738,6,yes
10,2.0.0-M1,openjpa-lib/src/main/java/org/apache/openjpa/lib/rop/SoftRandomAccessResultList.java,41,6,0,0,0,2,0,71,0,77,0,37,0,12,0,945,4418,0,1329,0,736,0,0,no
10,2.0.0-M1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/RelationToManyInverseKeyFieldStrategy.java,349,11,0,1,0,4,0,392,0,394,0,309,0,35,0,924,6766,0,1681,0,615,0,15,yes
10,2.0.0-M1,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/query/CurrentTimeExpression.java,56,1,1,0,0,1,1,56,56,56,56,56,56,56,56,54,2751,534,2751,534,2751,534,0,yes
10,2.0.0-M1,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/query/LessEqualExpression.java,34,1,1,0,0,1,1,34,34,34,34,34,34,34,34,54,2751,534,2751,534,2751,534,0,yes
10,2.0.0-M1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/JDBCStoreQuery.java,961,24,3,7,1,6,1,1280,14,1349,20,636,9,56,6,924,8302,737,1270,550,345,245,48,yes
10,2.0.0-M1,openjpa-lib/src/main/java/org/apache/openjpa/lib/log/CommonsLogFactory.java,115,7,0,0,0,2,0,156,0,174,0,125,0,24,0,945,4770,0,1329,0,681,0,4,no
10,2.0.0-M1,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/query/DistinctExpression.java,35,1,1,0,0,1,1,35,35,35,35,35,35,35,35,54,2751,534,2751,534,2751,534,0,yes
10,2.0.0-M1,openjpa-kernel/src/main/java/org/apache/openjpa/event/AbstractTransactionListener.java,73,6,0,0,0,2,0,156,0,156,0,70,0,26,0,932,4970,0,1331,0,828,0,0,no
10,2.0.0-M1,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/query/LessThanExpression.java,35,1,1,0,0,1,1,35,35,35,35,35,35,35,35,54,2751,534,2751,534,2751,534,0,yes
10,2.0.0-M1,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/TCleanState.java,63,6,0,0,0,3,0,134,0,135,0,61,0,22,0,932,5033,0,1331,0,838,0,0,no
10,2.0.0-M1,openjpa-kernel/src/main/java/org/apache/openjpa/util/ProxyCollections.java,471,5,1,2,1,4,1,488,1,492,5,468,5,98,5,782,4687,96,1311,96,937,96,3,no
10,2.0.0-M1,openjpa-lib/src/main/java/org/apache/openjpa/lib/meta/MetaDataParser.java,87,8,1,0,0,3,1,142,1,149,1,84,1,18,1,945,6844,383,1936,383,855,383,0,no
10,2.0.0-M1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/NoneMappingDefaults.java,167,4,0,0,0,2,0,177,0,177,0,163,0,44,0,924,4209,0,1286,0,1052,0,1,no
10,2.0.0-M1,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Parameter.java,39,6,0,0,0,3,0,84,0,84,0,36,0,14,0,932,4826,0,1331,0,804,0,0,no
10,2.0.0-M1,openjpa-lib/src/main/java/org/apache/openjpa/lib/rop/WindowResultList.java,175,6,0,0,0,2,0,244,0,273,0,191,0,45,0,945,4418,0,1329,0,736,0,13,no
10,2.0.0-M1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/Const.java,193,9,1,0,0,4,1,320,1,364,1,211,1,40,1,924,6755,596,2096,596,750,596,3,no
10,2.0.0-M1,openjpa-kernel/src/main/java/org/apache/openjpa/util/CallbackException.java,43,8,0,0,0,3,0,103,0,111,0,42,0,13,0,932,5423,0,1290,0,677,0,0,no
10,2.0.0-M1,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Any.java,58,5,0,0,0,2,0,119,0,119,0,55,0,23,0,932,4342,0,1329,0,868,0,0,no
10,2.0.0-M1,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/query/DividedByExpression.java,33,1,1,0,0,1,1,33,33,33,33,33,33,33,33,54,2751,534,2751,534,2751,534,0,yes
10,2.0.0-M1,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/query/LikeExpression.java,54,3,3,0,0,1,1,65,65,65,65,44,44,21,21,54,2963,746,2751,534,987,248,0,yes
10,2.0.0-M1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/LRSSizes.java,46,3,0,0,0,2,0,56,0,56,0,43,0,18,0,924,3406,0,1329,0,1135,0,0,no
10,2.0.0-M1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/RelationToManyTableFieldStrategy.java,270,8,1,0,0,4,1,303,1,314,1,276,1,39,1,924,6961,778,2238,778,870,778,9,yes
10,2.0.0-M1,openjpa-lib/src/main/java/org/apache/openjpa/lib/log/Log.java,130,7,0,0,0,2,0,217,0,240,0,146,0,34,0,945,4770,0,1329,0,681,0,5,no
10,2.0.0-M1,openjpa-kernel/src/main/java/org/apache/openjpa/util/ProxyDate.java,34,6,0,0,0,3,0,75,0,75,0,31,0,12,0,932,5165,0,1271,0,860,0,0,no
10,2.0.0-M1,openjpa-kernel/src/main/java/org/apache/openjpa/event/AttachListener.java,37,5,0,0,0,2,0,80,0,80,0,34,0,16,0,932,4342,0,1329,0,868,0,0,no
10,2.0.0-M1,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/HollowState.java,83,6,0,0,0,3,0,176,0,177,0,81,0,29,0,932,5033,0,1331,0,838,0,0,no
10,2.0.0-M1,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/query/LiteralExpression.java,31,1,1,0,0,1,1,31,31,31,31,31,31,31,31,54,2751,534,2751,534,2751,534,0,yes
10,2.0.0-M1,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/Base16Encoder.java,65,6,0,0,0,2,0,112,0,126,0,71,0,21,0,945,4418,0,1329,0,736,0,2,no
10,2.0.0-M1,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/query/ElseExpression.java,51,3,3,0,0,1,1,75,75,89,89,63,63,29,29,54,2963,746,2751,534,987,248,0,yes
10,2.0.0-M1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/ConstGetObjectId.java,109,7,0,0,0,3,0,154,0,159,0,83,0,22,0,924,4886,0,1289,0,698,0,6,no
10,2.0.0-M1,openjpa-lib/src/main/java/org/apache/openjpa/lib/meta/MetaDataSerializer.java,74,9,1,0,0,3,1,163,2,176,2,76,2,19,2,945,6902,383,1936,383,766,383,0,no
10,2.0.0-M1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/NoneStrategyInstaller.java,63,4,0,0,0,2,0,74,0,74,0,60,0,18,0,924,4034,0,1331,0,1008,0,0,no
10,2.0.0-M1,openjpa-kernel/src/main/java/org/apache/openjpa/util/ChangeTracker.java,89,5,0,0,0,2,0,197,0,197,0,86,0,39,0,932,4342,0,1329,0,868,0,0,no
10,2.0.0-M1,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Path.java,70,8,0,0,0,4,0,124,0,124,0,41,0,15,0,932,5104,0,1329,0,638,0,0,no
